COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDTOT,EXITS,NATGASCM,JAPAN,YTD2023,45361.321
OECDTOT,EXITS,NATGASCM,MEXICO,2021,61473.0
OECDTOT,EXITS,NATGASCM,MEXICO,2022,59012.0
OECDTOT,EXITS,NATGASCM,MEXICO,4Q2023,15846.0
OECDTOT,EXITS,NATGASCM,MEXICO,DEC2022,4512.0
OECDTOT,EXITS,NATGASCM,MEXICO,DEC2023,5048.0
OECDTOT,EXITS,NATGASCM,MEXICO,YTD2022,59012.0
OECDTOT,EXITS,NATGASCM,MEXICO,YTD2023,63880.0
OECDTOT,EXITS,NATGASCM,NETHLAND,2021,21879.939
OECDTOT,EXITS,NATGASCM,NETHLAND,2022,32721.128
OECDTOT,EXITS,NATGASCM,NETHLAND,4Q2023,7236.657
OECDTOT,EXITS,NATGASCM,NETHLAND,DEC2022,2789.235
OECDTOT,EXITS,NATGASCM,NETHLAND,DEC2023,2426.923
OECDTOT,EXITS,NATGASCM,NETHLAND,YTD2022,32721.128
OECDTOT,EXITS,NATGASCM,NETHLAND,YTD2023,34166.682
OECDTOT,EXITS,NATGASCM,OTHEXT,2021,120378.426
OECDTOT,EXITS,NATGASCM,OTHEXT,2022,102225.958
OECDTOT,EXITS,NATGASCM,OTHEXT,4Q2023,28547.606
OECDTOT,EXITS,NATGASCM,OTHEXT,DEC2022,8745.229
OECDTOT,EXITS,NATGASCM,OTHEXT,DEC2023,9151.148
OECDTOT,EXITS,NATGASCM,OTHEXT,YTD2022,102225.958
OECDTOT,EXITS,NATGASCM,OTHEXT,YTD2023,115016.363
OECDTOT,EXITS,NATGASCM,OTHOECD,2021,82413.192
OECDTOT,EXITS,NATGASCM,OTHOECD,2022,99549.395
OECDTOT,EXITS,NATGASCM,OTHOECD,4Q2023,24218.629
OECDTOT,EXITS,NATGASCM,OTHOECD,DEC2022,8295.343
OECDTOT,EXITS,NATGASCM,OTHOECD,DEC2023,9045.805
OECDTOT,EXITS,NATGASCM,OTHOECD,YTD2022,99549.395
OECDTOT,EXITS,NATGASCM,OTHOECD,YTD2023,91058.28
OECDTOT,EXITS,NATGASCM,TOTEXTST,2021,796445.88
OECDTOT,EXITS,NATGASCM,TOTEXTST,2022,788282.249
OECDTOT,EXITS,NATGASCM,TOTEXTST,4Q2023,182153.979
OECDTOT,EXITS,NATGASCM,TOTEXTST,DEC2022,65944.285
OECDTOT,EXITS,NATGASCM,TOTEXTST,DEC2023,64270.895
OECDTOT,EXITS,NATGASCM,TOTEXTST,YTD2022,788282.249
OECDTOT,EXITS,NATGASCM,TOTEXTST,YTD2023,718838.0
OECDTOT,EXITS,NATGASCM,UK,2021,40169.345
OECDTOT,EXITS,NATGASCM,UK,2022,40825.103
OECDTOT,EXITS,NATGASCM,UK,4Q2023,12446.421
OECDTOT,EXITS,NATGASCM,UK,DEC2022,5084.079
OECDTOT,EXITS,NATGASCM,UK,DEC2023,5105.248
OECDTOT,EXITS,NATGASCM,UK,YTD2022,40825.103
OECDTOT,EXITS,NATGASCM,UK,YTD2023,37258.993
OECDTOT,EXITS,NATGASCM,USA,2021,79655.895
OECDTOT,EXITS,NATGASCM,USA,2022,85296.711
OECDTOT,EXITS,NATGASCM,USA,4Q2023,20039.115
OECDTOT,EXITS,NATGASCM,USA,DEC2022,8211.873
OECDTOT,EXITS,NATGASCM,USA,DEC2023,6979.258
OECDTOT,EXITS,NATGASCM,USA,YTD2022,85296.711
OECDTOT,EXITS,NATGASCM,USA,YTD2023,82126.858
